Shot,TS_TRIG,Energy,Fuel,Notes,Mount_Positions,Jack_Height,V_osc,V_amps12,V_amp3,POLY_2_2,POLY_2_3,POLY_3_1,POLY_3_2,POLY_3_3,POLY_3_4,POLY_3_5,POLY_4_1,POLY_4_2,POLY_4_3,POLY_4_4,POLY_4_5,POLY_5_1,POLY_5_2,POLY_5_3,POLY_5_4,POLY_5_5,radius_poly_2,radius_poly_3,radius_poly_4,radius_poly_5,i_tor_max
190201008,1.13,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,22287.509693026106
190201009,1.13,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,22395.60286208876
190201010,1.23,,He,plasma - neg I_tor,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-26242.37246541768
190201011,1.23,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,22694.48636375439
190201012,1.23,,He,plasma - neg I_tor,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-25665.30310513041
190201013,1.43,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,22537.244675974114
190201014,1.43,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,22273.701341068358
190201015,1.63,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,22764.872125549
190201016,1.63,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,22810.014605524866
190201017,1.83,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,23329.548526484527
190201018,1.83,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,22399.991501414705
190201019,2.03,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,22824.374702995923
190201020,2.03,,He,plasma - neg I_tor,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-25208.068628365192
190201021,2.03,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,23014.83454121237
190201022,2.23,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,22554.727973973986
190201023,2.23,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-25513.063416640238
190206008,1.9,,V,vacuum ,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-240.19726640839653
190206009,1.9,,V,vacuum ,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,103.55713073321796
190206010,1.9,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,22465.620375768238
190206011,1.9,,He,raise V bank 10% points,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,29252.23192047785
190206012,1.7,,He,repeat - neg I_tor,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-33574.075042579825
190206013,1.7,,He,repeat,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,30513.32095362376
190206014,1.7,,He,more power,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,33873.10210369828
190206015,1.7,,He,more power,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-37725.73215921616
190206016,1.7,,He,higher puff,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-38127.131211587446
190206017,1.9,,He,repeat,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-36903.403863104206
190206018,1.9,,He,repeat ,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-35940.460259802116
190206019,1.9,,He,repeat - flipped out,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-36410.69631527549
190206020,1.9,,He,repeat - flipped out,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-36215.17202092563
190213001,1.9,4.81,ETEST,Laser energy meter: 4.81 J,XDAF,1.25,1850.0,2200.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-127.09571562211825
190213002,1.9,4.89,ETEST,Laser energy meter: 4.89 J,XDAF,1.25,1850.0,2200.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-54.877518523846426
190213003,1.9,4.8,ETEST,Laser energy meter: 4.80 J,XDAF,1.25,1850.0,2200.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-507.73257799682307
190213004,1.9,4.4,ETEST,Laser energy meter: 4.40 J,XDAF,1.25,1850.0,2200.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-80.25652283825036
190213005,1.9,4.61,ETEST,Laser energy meter: 4.61 J,XDAF,1.25,1850.0,2200.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-65.09158148896164
190213006,1.9,6.02,ETEST,Laser energy meter: 6.02 J,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-57.75609110957916
190213007,1.9,5.62,ETEST,Laser energy meter: 5.62 J,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-76.24614232449815
190213008,1.9,5.94,ETEST,Laser energy meter: 5.94 J,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-45.22617017369087
190213009,1.9,6.21,ETEST,Laser energy meter: 6.21 J,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-58.66420576201108
190213010,1.9,6.05,ETEST,Laser energy meter: 6.05 J,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-75.06312493007435
190214005,1.9,,-,Laser energy meter: ??? (Late checking meter) ,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-33.297691458764874
190214006,1.9,6.45,ETEST,Laser energy meter: 6.45 J,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-49.0315277182738
190214007,1.9,7.8,ETEST,Laser energy meter: 7.80 J,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,27.06520045808397
190214008,1.9,,-,Laser energy meter: ??? (Late checking meter) ,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-54.647199285821884
190214009,1.9,7.54,ETEST,Laser energy meter: 7.54 J,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,388.10222598510165
190214010,1.9,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,20549.11667042245
190214011,3.9,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,21580.45395343456
190214012,3.9,,V,vacuum,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,253.9872745507543
190214013,3.9,,V,vacuum,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-241.7279535756424
190214014,3.9,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,21190.942465355984
190214015,4.15,,He,plasma (fired during decay),XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,21363.593819045996
190214016,4.15,,He,plasma (fired during decay),XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,21373.44128092045
190214017,0.63,,He,plasma (fired during relaxation),XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,22085.579951239888
190214018,0.54,,He,plasma (fired during relaxation),XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,22227.74390794437
190214019,1.9,,He,"plasma (fired ~during Itor max). Shot flipped out, could consider this a vacuum",XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-35343.75979838998
190214020,1.9,,He,"plasma (fired ~during Itor max). Shot flipped out, could consider this a vacuum",XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-36549.83454508769
190214021,1.9,,He,"plasma (fired ~during Itor max). Shot flipped out, could consider this a vacuum",XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-37246.073205945366
190214022,1.9,,He,"plasma (fired ~during Itor max). Shot flipped out, but laser still may have hit some plasma",XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-35825.86913376604
190214023,1.9,,He,plasma (fired ~during Itor max).,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,35471.41334482291
190214024,1.65,,He,plasma (fired ~during Itor max). Shot flipped out,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-35998.96359244397
190214025,1.65,,He,plasma (fired ~during Itor max).,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-36412.593928604234
190219007,1.65,,-,polarizing filter removed,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-243.62503252896576
190219008,1.65,,-,polarizing filter removed,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-185.81939252072812
190219009,1.65,,-He,plasma,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,20422.27242735822
190219010,1.65,,-He,repeat,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,20545.578876210166
190219011,1.65,,-D/He,37.7 kA,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,42390.092415144914
190219012,1.65,,-D/He,repeat,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,38589.28894122838
190219013,1.65,,D/He,replaced polarizing filter,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,29901.58074562536
190219014,1.65,,D/He,repeat,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,31218.66320041166
190219015,1.65,,V,vacuum,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-229.31746085226422
190219016,1.65,,V,vacuum,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-255.4357239523306
190219017,2.1,,D/He,decay measurement,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,30952.758107296537
190219018,2.1,,D/He,repeat,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,31026.00881379662
190220003,2.1,,-,vacuum - didn't turn laser on,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-126.776707695189
190220004,2.1,,V,vacuum,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-237.81366415234072
190220005,2.1,,V,vacuum,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,87.35793553904712
190220006,2.1,,-,redo baseline,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,-6.507214228671476
190220007,2.1,,He,plasma,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,19703.140951933106
190220008,1.8,,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,17951.324446963365
190220009,1.8,,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,17964.64038903594
190220010,1.8,,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,19800.41356055998
190220011,1.8,,V,vacuum,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.25238858928247926,0.3322743595283873,,258.19563388100244
190220012,1.8,,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDFA,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.3322743595283873,0.25238858928247926,,19744.488561741568
190220013,1.8,,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDFA,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809834996,0.3322743595283873,0.25238858928247926,,
190226004,1.8,,V,"POLY5 IS ONLINE, TESTING",XXGDA,1.25,1850.0,2300.0,2000.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-99.14033046986216
190226005,1.8,,V,"POLY5 IS ONLINE, TESTING",XXGDA,1.25,1850.0,2300.0,2000.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-179.20683295677762
190226006,1.8,,V,"POLY5 IS ONLINE, TESTING",XXGDA,1.25,1850.0,2300.0,2000.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-194.01999789808792
190226007,1.8,,He,plasma,XXGDA,1.25,1850.0,2300.0,2000.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,17012.217987730157
190226008,1.8,,He,repeat,XXGDA,1.25,1850.0,2300.0,2000.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,17823.120275410078
190226009,1.8,,He,higher laser power - interesting!!,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,18026.219835362634
190226010,1.8,,-,redo baseline,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,8.065977224619601
